sample,P|Proteobacteria,P|Actinobacteria,P|Firmicutes,P|Deinococcus-Thermus,P|Cyanobacteria,P|Chloroflexi,P|Armatimonadetes,P|Tenericutes,P|Coprothermobacterota,P|Gemmatimonadetes,P|Bacteroidetes,P|Chlorobi,P|Ignavibacteriae,P|Fibrobacteres,P|Planctomycetes,P|Verrucomicrobia,P|Kiritimatiellaeota,P|Lentisphaerae,P|Chlamydiae,P|Acidobacteria,P|Nitrospirae,P|Spirochaetes,P|Synergistetes,P|Aquificae,P|Thermotogae,P|Candidatus Saccharibacteria,P|Candidatus Gracilibacteria,P|Fusobacteria,P|Calditrichaeota,P|Elusimicrobia,P|Dictyoglomi,P|Thermodesulfobacteria,P|Chrysiogenetes,P|Deferribacteres,P|Chordata,P|Euryarchaeota,P|Thaumarchaeota
SRR26201961,5.469273008097544,4.207596843661001,4.676547227214287,3.551431389414298,2.943306179933659,3.5674311854004244,0.11847438480527384,2.7916319302736916,-6.7272532891677175,1.5935597739699903,3.768095733143906,-0.8605831191547892,-6.7272532891677175,-1.9535468138316032,6.064794644004043,4.449800544370433,-0.8605831191547892,-1.2646330847050047,2.503974341355864,4.108725691761295,1.370477070276003,0.3414051151315389,-1.2646330847050047,-1.2646330847050047,0.5235847661000461,3.191309132588685,0.8110894279473024,-6.7272532891677175,-6.7272532891677175,0.5235847661000461,-1.2646330847050047,-1.9535468138316032,-6.7272532891677175,-0.014905020553351633,1.2163770939708343,-6.7272532891677175,-6.7272532891677175
SRR33853917,9.142647186695244,9.13633803250871,6.271007078756435,4.479457023271208,4.479457023271208,4.074117542361997,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,5.172478560848024,4.99018213391362,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,5.77855724875248,4.479457023271208,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,5.172478560848024,3.3813471487335027,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,-3.8095247571076225,7.312433849777461,4.479457023271208,5.46012922008728
SRR33963317,9.699862252855526,9.4035970892308,6.036372511696892,4.832571879841003,4.832571879841003,4.427229733922121,-3.47785311193787,-3.47785311193787,-3.47785311193787,4.832571879841003,5.525596083090107,-3.47785311193787,-3.47785311193787,-3.47785311193787,6.131675982882899,4.832571879841003,-3.47785311193787,-3.47785311193787,-3.47785311193787,5.931020195400335,3.7344513492378404,-3.47785311193787,-3.47785311193787,-3.47785311193787,-3.47785311193787,-3.47785311193787,-3.47785311193787,-3.47785311193787,-3.47785311193787,-3.47785311193787,-3.47785311193787,-3.47785311193787,-3.47785311193787,-3.47785311193787,5.343299122968225,4.427229733922121,-3.47785311193787
SRR33963318,9.173268903909682,9.642593739024804,6.696490252848374,4.87211572674674,4.361428997720088,4.649024263220561,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,4.361428997720088,5.660459431609656,3.2635108935197312,-3.6041438996260595,-3.6041438996260595,5.2085284311449485,3.9561374809114707,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,4.361428997720088,3.2635108935197312,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,-3.6041438996260595,4.361428997720088,5.459809784437171,-3.6041438996260595
SRR33963319,9.375404968322233,9.35318188008662,6.199596103604296,4.641645469862361,4.354045290597833,4.864739882044908,-3.669796048883052,-3.669796048883052,-3.669796048883052,4.354045290597833,5.334669798065376,3.2560879061059422,-3.669796048883052,-3.669796048883052,5.452439182528184,4.354045290597833,-3.669796048883052,-3.669796048883052,-3.669796048883052,4.864739882044908,3.2560879061059422,-3.669796048883052,-3.669796048883052,-3.669796048883052,-3.669796048883052,-3.669796048883052,-3.669796048883052,-3.669796048883052,-3.669796048883052,-3.669796048883052,-3.669796048883052,-3.669796048883052,-3.669796048883052,-3.669796048883052,6.02775554678663,5.047028678076228,-3.669796048883052
SRR33963320,9.57554073159211,9.20162481151111,6.317489972353462,4.525968519019382,4.120646193259597,4.525968519019382,-3.635002034886936,-3.635002034886936,-3.635002034886936,4.120646193259597,5.6243903995046525,3.427927237464732,-3.635002034886936,-3.635002034886936,5.5066192654219215,4.120646193259597,-3.635002034886936,-3.635002034886936,-3.635002034886936,5.036679902226358,3.427927237464732,-3.635002034886936,-3.635002034886936,-3.635002034886936,-3.635002034886936,-3.635002034886936,-3.635002034886936,-3.635002034886936,-3.635002034886936,-3.635002034886936,-3.635002034886936,-3.635002034886936,-3.635002034886936,-3.635002034886936,4.813579192651196,5.6243903995046525,-3.635002034886936
SRR33963321,9.275191081329616,9.610892132485699,7.329297120778834,4.745530900425195,4.05263387596421,4.05263387596421,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,3.3599868199461964,6.067103252821586,3.3599868199461964,-3.5477694580364414,-3.5477694580364414,4.745530900425195,3.3599868199461964,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,3.3599868199461964,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,-3.5477694580364414,4.968624413009368,6.403556423866684,3.3599868199461964
SRR33963322,9.024924648926273,9.06236208839035,6.3776906079797175,4.218464329486683,4.218464329486683,4.218464329486683,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,4.506073503875958,5.065595557921824,3.120435034089021,-3.9217262549283003,-3.9217262549283003,5.517535231767704,4.218464329486683,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,4.729173313801747,3.120435034089021,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,-3.9217262549283003,7.108560666815059,4.729173313801747,3.120435034089021
SRR33963323,9.302017474522513,9.252080633035957,5.749604659032354,4.545809625356952,5.056533669763781,4.545809625356952,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,4.83342821191845,5.056533669763781,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,5.84490791206778,4.545809625356952,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,5.238829830105619,3.44770507876678,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,-3.7326206333362464,6.705069214225708,4.545809625356952,3.44770507876678
SRR33963324,8.992359787964178,9.065164659193155,6.825925482949746,4.4282404109109175,4.140635401001676,4.4282404109109175,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,4.651337721848897,5.606735335301562,3.0426393989763207,-3.9440019939266637,-3.9440019939266637,5.344392415241371,4.140635401001676,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,4.651337721848897,3.0426393989763207,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,-3.9440019939266637,6.299846940836901,5.121271986520967,3.0426393989763207
SRR5365029,5.458305999304633,3.673100014733528,3.892792014251016,0.25812553423947726,2.1968489522802095,3.5553187104679393,0.7969464784700495,0.1040450683843499,-2.7780062313725864,1.679191558233768,3.2195566689784347,-2.089255374047804,0.1040450683843499,-2.7780062313725864,3.8171375268752055,3.320224309364558,-1.3983136242842527,-0.8396445119681362,0.20935643477934018,3.9249328717598306,1.8382412931511034,1.2023296496620492,-0.4833484893542641,-1.175611743401615,-1.3983136242842527,-0.22118831893349267,-2.7780062313725864,-0.9935847419730441,-2.7780062313725864,0.34906067711125743,-1.3983136242842527,-0.5886107523622881,-7.514043122873678,-1.175611743401615,-2.089255374047804,0.3916042631493992,-7.514043122873678
SRR8468865,6.764605089087954,3.7126988006745267,4.949238133904056,0.9405678346721631,2.796453853854599,2.5496151415643435,-0.6669193353701717,1.1228080278925452,-6.6842962618271,1.5281375153318448,3.773321626955923,0.8352615577191562,-0.6669193353701717,-0.6669193353701717,0.025009077212185815,0.717546316307101,-6.6842962618271,-6.6842962618271,-0.26226657418079125,4.457591883735526,1.3458702090126113,1.4709950578193887,0.2479086965819981,0.2479086965819981,0.584102080958151,-1.357633427129688,-6.6842962618271,-0.6669193353701717,-1.357633427129688,-0.26226657418079125,0.2479086965819981,0.025009077212185815,-0.26226657418079125,-0.26226657418079125,1.7732010021192064,-0.26226657418079125,-6.6842962618271
SRR9093167,9.979700304052592,8.346816294821304,5.878791444790259,4.26967985247589,4.9626230954400326,4.26967985247589,-3.534971447874856,-3.534971447874856,-3.534971447874856,4.9626230954400326,5.655668291603502,-3.534971447874856,-3.534971447874856,-3.534971447874856,5.878791444790259,5.368020215106205,-3.534971447874856,-3.534971447874856,-3.534971447874856,6.2152403687563105,4.26967985247589,-3.534971447874856,-3.534971447874856,-3.534971447874856,-3.534971447874856,-3.534971447874856,-3.534971447874856,-3.534971447874856,-3.534971447874856,-3.534971447874856,-3.534971447874856,-3.534971447874856,-3.534971447874856,-3.534971447874856,6.977349336417554,4.26967985247589,-3.534971447874856
SRR9830591,9.6740091468719,9.002502710300204,5.515229318949451,4.5990959081953955,4.31150122567266,3.9062108745149233,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,5.29211198954073,5.40988045755673,3.213587781640997,-3.6473786181109524,-3.6473786181109524,5.40988045755673,4.822187021886184,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,5.515229318949451,3.213587781640997,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,-3.6473786181109524,6.0458143794918655,4.31150122567266,-3.6473786181109524
